CountryName,Year,Value,hash
GNQ,2003,80.3,6d5329
ERI,2003,77.1,057f62
EST,2003,52.1,e56d6e
ETH,2003,76.3,edf343
FJI,2003,38.3,72412c
FIN,2003,56.5,2081fe
FRA,2003,49.6,21408a
GAB,2003,54.4,8433a2
GMB,2003,71.6,887d35
GEO,2003,56.8,e9602b
DEU,2003,49.6,11a7a5
GHA,2003,69.7,52af54
GRC,2003,40.8,c97496
GTM,2003,42.4,afd3f2
GIN,2003,63.4,7c02ce
GNB,2003,65.9,096834
GUY,2003,39.3,be1aba
HTI,2003,57.7,8ed3e4
HND,2003,39,2334f5
HUN,2003,42.3,49cfca
ISL,2003,71.3,c0e277
IND,2003,35.7,caba0e
IDN,2003,49.6,01d2b2
IRN,2003,17,65b54b
IRQ,2003,13.2,6dcf08
IRL,2003,49.2,6bfada
ISR,2003,49.2,05f5ff
ITA,2003,36.9,e37227
JAM,2003,57.2,18951a
JPN,2003,48.5,1d63f4
JOR,2003,11.9,5ea2e6
KAZ,2003,64.9,9db19a
KEN,2003,61.2,3821e2
KWT,2003,45.6,852558
KGZ,2003,54.4,43490c
LAO,2003,78.1,57d789
LVA,2003,51.1,23bb98
LBN,2003,19.8,31aefe
LSO,2003,64.2,4e1bcc
LBR,2003,58.5,d37e11
LBY,2003,29,d4cc74
LTU,2003,55.2,60552d
LUX,2003,42.4,444658
MKD,2003,42.6,1665e0
MDG,2003,84.2,577c39
MWI,2003,78.5,1f3b2a
MYS,2003,44.4,d7429f
MDV,2003,44.9,80eec7
MLI,2003,35.8,a6c850
MLT,2003,30.6,98d34e
MRT,2003,25,072fe7
MUS,2003,40.2,4bf6b5
MEX,2003,38.6,79b0df
MNG,2003,55.6,950902
MNE,2003,43.1,121ea2
MOZ,2003,87.9,5310f8
MMR,2003,74.1,bea07f
NAM,2003,53.1,599a38
NPL,2003,80.9,4e0a5c
NLD,2003,55.8,f71350
NZL,2003,58.8,5063c8
NIC,2003,41.3,088b04
NER,2003,39.3,608cbc
NGA,2003,46.8,56c35f
NOR,2003,60.5,55dea1
OMN,2003,24.5,84e914
PAK,2003,17,6140ed
PAN,2003,46.8,ad2967
PNG,2003,71.2,70fe60
PRY,2003,53.5,e6798e
PER,2003,58.5,dd9d37
PHL,2003,51.1,28bd2d
POL,2003,47.9,98d080
PRT,2003,54.6,37d9d6
QAT,2003,41.3,f30565
KOR,2003,48.8,ad0d4c
MDA,2003,48.2,835374
ROU,2003,50.3,809270
RUS,2003,55.1,3fd52e
RWA,2003,85.7,9ead5a
LCA,2003,64.3,bc8202
VCT,2003,52.1,b2f1a3
WSM,2003,30,2aa3b8
STP,2003,40,25c3bd
SAU,2003,16.4,6ab8da
SEN,2003,64.5,21ab15
SRB,2003,45.5,a9c332
SLE,2003,64.1,d0cd3b
SGP,2003,51.5,ec8a06
SVK,2003,52.8,0f24c0
SVN,2003,50.1,235562
SLB,2003,53.5,ce4bc3
SOM,2003,36.4,d629bb
ZAF,2003,47.5,4f4179
ESP,2003,43,ff7cbd
LKA,2003,35.4,c6c3df
SDN,2003,29.8,666295
SUR,2003,37.1,00ff2f
SWZ,2003,42.8,fef338
SWE,2003,58.6,a771b0
CHE,2003,59.6,4d8ae6
SYR,2003,19.2,311351
TJK,2003,57.8,fb9e09
TZA,2003,87.8,e7b8a3
THA,2003,65.5,e3a911
TLS,2003,35.3,d91e18
TGO,2003,78.4,b104ae
TON,2003,52.5,712109
TTO,2003,49.6,595148
TUN,2003,24,c8d9ed
TUR,2003,26.3,29bfd7
TKM,2003,47.4,9539fc
UGA,2003,79.6,1fd217
UKR,2003,51.9,a59b96
ARE,2003,35.1,c75343
GBR,2003,54.5,47bc5f
USA,2003,58.5,18bc59
URY,2003,52.3,7b66c8
UZB,2003,47.5,704188
VUT,2003,67.2,2a6564
VEN,2003,53.7,bd537f
VNM,2003,72.8,8c8efa
YEM,2003,23,300a52
ZMB,2003,74.2,2315e8
ZWE,2003,80.1,be9ca6
AAE,2003,57.3208,60cdb4
ACE,2003,50.4583,a83f45
GEA,2003,51.3847,fab3e4
HIA,2003,50.334,a87929
AME,2003,49.5655,367666
LIA,2003,66.2629,48d316
LMA,2003,47.6455,a8d055
ANE,2003,26.315,b0eeb2
ASA,2003,59.8,b800e2
ASE,2003,42.8375,e2f013
AEE,2003,62.4217,6965f5
UMA,2003,45.0583,a0cfc6
EAM,2003,55.6,3d36c1
ECM,2003,50.5,2f8ac6
GEM,2003,51.6,fc8b09
HIM,2003,50.9,e91e1b
LCM,2003,49.6,49f969
LIM,2003,71.3,3266b3
LMM,2003,47.5,2e7fc7
MEM,2003,24,006339
NAN,2003,58.5,d82a19
SAM,2003,35.7,64cd61
SSM,2003,64.5,62eb62
UMM,2003,45.5,334c6f
EAE,2003,63.7232,689f56
ECE,2003,48.3851,82746a
GLE,2003,51.4061,b08b82
HWW,2003,51.4458,69db85
LCE,2003,49.9322,0e8638
LIW,2003,66.4261,0455c5
LMW,2003,39.5853,f4f707
MEE,2003,19.6762,8b8e1e
NAE,2003,58.7552,f7d01a
SAE,2003,36.0137,c2bfd0
SSE,2003,62.1213,3e1864
UMW,2003,58.1205,98a92f
AFG,2004,13.7,fa9f93
ALB,2004,49.1,d067d2
DZA,2004,12.6,5787a1
AGO,2004,65.7,caeadd
ARG,2004,48.8,8bf4bf
ARM,2004,53.4,29d8de
AUS,2004,55.7,81a7b3
AUT,2004,50.4,e539ae
AZE,2004,59.2,41d7e7
BHS,2004,67.3,1f88e7
BHR,2004,35.8,c0963f
BGD,2004,55.2,e52db8
BRB,2004,64.6,32e2c6
BLR,2004,51.2,506515
BEL,2004,44.5,a9bd23
BLZ,2004,43.8,c4b361
BEN,2004,66,4c0c27
BTN,2004,62.1,642bc8
BOL,2004,60.8,08f410
BIH,2004,32,12ece2
BWA,2004,70.8,807dd2
BRA,2004,57.6,27b200
BRN,2004,55.4,7ee447
BGR,2004,45.6,b3a223
BFA,2004,76.9,0c8870
BDI,2004,83.6,f1812c
KHM,2004,75,3fcf6d
CMR,2004,61.9,3cd9ab
CAN,2004,61.2,aa884a
CPV,2004,47.6,7e12c2
CAF,2004,71.4,61b7b5
TCD,2004,64.2,3a05da
CHL,2004,37.3,e344cf
CHN,2004,67.3,02609c
COL,2004,53.6,b65d7c
COM,2004,32,682bd8
COG,2004,67.1,4c5bcf
CRI,2004,40.3,421d36
CIV,2004,50.3,12d1f0
HRV,2004,46,49a6fe
CUB,2004,38,23a196
CYP,2004,54.2,be2da6
CZE,2004,50.6,8a6e18
PRK,2004,73.7,af15e3
COD,2004,71.1,eef1f2
DNK,2004,60.7,d2310a
DJI,2004,32.9,2c702b
DOM,2004,48.4,61f6f4
ECU,2004,57.5,9db34b
EGY,2004,19.5,478e62
SLV,2004,43.9,015eea
GNQ,2004,80.3,6d5329
ERI,2004,77.6,057f62
EST,2004,52.7,e56d6e
ETH,2004,77.4,edf343
FJI,2004,38.2,72412c
FIN,2004,56.3,2081fe
FRA,2004,49.5,21408a
GAB,2004,54.4,8433a2
GMB,2004,71.6,887d35
GEO,2004,55.8,e9602b
DEU,2004,50.2,11a7a5
GHA,2004,68.7,52af54
GRC,2004,42,c97496
GTM,2004,42.5,afd3f2
GIN,2004,63.7,7c02ce
GNB,2004,66.1,096834
GUY,2004,39.3,be1aba
HTI,2004,58.1,8ed3e4
HND,2004,39.1,2334f5
HUN,2004,42.3,49cfca
ISL,2004,69.4,c0e277
IND,2004,36.3,caba0e
IDN,2004,49.8,01d2b2
IRN,2004,18.2,65b54b
IRQ,2004,13.5,6dcf08
IRL,2004,49.6,6bfada
ISR,2004,49.7,05f5ff
ITA,2004,38,e37227
JAM,2004,57.1,18951a
JPN,2004,48.3,1d63f4
JOR,2004,11,5ea2e6
KAZ,2004,64.1,9db19a
KEN,2004,60.7,3821e2
KWT,2004,45.1,852558
KGZ,2004,53.6,43490c
LAO,2004,77.8,57d789
LVA,2004,50.7,23bb98
LBN,2004,19.9,31aefe
LSO,2004,63,4e1bcc
LBR,2004,58.6,d37e11
LBY,2004,29.3,d4cc74
LTU,2004,51.8,60552d
LUX,2004,44.3,444658
MKD,2004,40.3,1665e0
MDG,2004,84.1,577c39
MWI,2004,78.9,1f3b2a
MYS,2004,44.4,d7429f
MDV,2004,47.5,80eec7
MLI,2004,35.9,a6c850
MLT,2004,28.5,98d34e
MRT,2004,25.5,072fe7
MUS,2004,39.7,4bf6b5
MEX,2004,40.8,79b0df
MNG,2004,55.5,950902
MNE,2004,43,121ea2
MOZ,2004,87.6,5310f8
MMR,2004,74.3,bea07f
NAM,2004,54.4,599a38
NPL,2004,80.7,4e0a5c
NLD,2004,56.2,f71350
NZL,2004,59.2,5063c8
NIC,2004,42.4,088b04
NER,2004,39.2,608cbc
NGA,2004,47.5,56c35f
NOR,2004,60.4,55dea1
OMN,2004,25,84e914
PAK,2004,17.9,6140ed
PAN,2004,47,ad2967
PNG,2004,71.3,70fe60
PRY,2004,54,e6798e
PER,2004,58,dd9d37
PHL,2004,50.2,28bd2d
POL,2004,47.6,98d080
PRT,2004,54.6,37d9d6
QAT,2004,42.1,f30565
KOR,2004,49.8,ad0d4c
MDA,2004,47.1,835374
ROU,2004,49.8,809270
RUS,2004,55.7,3fd52e
RWA,2004,85.6,9ead5a
LCA,2004,63.7,bc8202
VCT,2004,52.8,b2f1a3
WSM,2004,29.1,2aa3b8
STP,2004,40.6,25c3bd
SAU,2004,17,6ab8da
SEN,2004,64.6,21ab15
SRB,2004,45.6,a9c332
SLE,2004,65.4,d0cd3b
SGP,2004,52,ec8a06
SVK,2004,52.5,0f24c0
SVN,2004,52.5,235562
SLB,2004,53.7,ce4bc3
SOM,2004,36.5,d629bb
ZAF,2004,45,4f4179
ESP,2004,44.5,ff7cbd
LKA,2004,34.8,c6c3df
SDN,2004,30,666295
SUR,2004,37.4,00ff2f
SWZ,2004,42.8,fef338
SWE,2004,58.6,a771b0
CHE,2004,59.2,4d8ae6
SYR,2004,17.6,311351
TJK,2004,57.7,fb9e09
TZA,2004,88.2,e7b8a3
THA,2004,65.5,e3a911
TLS,2004,33.6,d91e18
TGO,2004,79.1,b104ae
TON,2004,52.9,712109
TTO,2004,51.5,595148
TUN,2004,24.2,c8d9ed
TUR,2004,23.4,29bfd7
TKM,2004,47.2,9539fc
UGA,2004,78.5,1fd217
UKR,2004,52,a59b96
ARE,2004,35.9,c75343
GBR,2004,54.8,47bc5f
USA,2004,58.2,18bc59
URY,2004,52.5,7b66c8
UZB,2004,47.5,704188
VUT,2004,66.3,2a6564
VEN,2004,52.6,bd537f
VNM,2004,72.7,8c8efa
YEM,2004,23.3,300a52
ZMB,2004,73.9,2315e8
ZWE,2004,83.2,be9ca6
AAE,2004,57.1542,60cdb4
ACE,2004,50.3625,a83f45
GEA,2004,51.4898,fab3e4
HIA,2004,50.598,a87929
AME,2004,50.0241,367666
LIA,2004,66.4314,48d316
LMA,2004,47.5909,a8d055
ANE,2004,26.47,b0eeb2
ASA,2004,59.7,b800e2
ASE,2004,43.525,e2f013
AEE,2004,62.5413,6965f5
UMA,2004,45.0979,a0cfc6
EAM,2004,55.4,3d36c1
ECM,2004,50.6,2f8ac6
GEM,2004,52,fc8b09
HIM,2004,51.5,e91e1b
LCM,2004,51.5,49f969
LIM,2004,71.4,3266b3
LMM,2004,47.5,2e7fc7
MEM,2004,24.2,006339
NAN,2004,58.2,d82a19
SAM,2004,36.3,64cd61
SSM,2004,65.4,62eb62
UMM,2004,47,334c6f
EAE,2004,63.1433,689f56
ECE,2004,48.417,82746a
GLE,2004,51.423,b08b82
HWW,2004,51.6565,69db85
LCE,2004,50.8755,0e8638
LIW,2004,66.5838,0455c5
LMW,2004,39.9775,f4f707
MEE,2004,20.2194,8b8e1e
NAE,2004,58.4946,f7d01a
SAE,2004,36.5545,c2bfd0
SSE,2004,62.2124,3e1864
UMW,2004,57.6511,98a92f
AFG,2005,13.9,fa9f93
ALB,2005,48.3,d067d2
DZA,2005,12.9,5787a1
AGO,2005,64.4,caeadd
ARG,2005,48.7,8bf4bf
ARM,2005,52,29d8de
AUS,2005,57,81a7b3
AUT,2005,51.2,e539ae
AZE,2005,59.6,41d7e7
BHS,2005,67.7,1f88e7
BHR,2005,36.3,c0963f
BGD,2005,55.5,e52db8
BRB,2005,65,32e2c6
BLR,2005,50.8,506515
BEL,2005,45.6,a9bd23
BLZ,2005,44.8,c4b361
BEN,2005,66.2,4c0c27
BTN,2005,63.5,642bc8
BOL,2005,61.1,08f410
BIH,2005,31.7,12ece2
BWA,2005,71.1,807dd2
BRA,2005,58.9,27b200
BRN,2005,55.1,7ee447
BGR,2005,44.6,b3a223
BFA,2005,76.9,0c8870
BDI,2005,83.4,f1812c
KHM,2005,76.1,3fcf6d
CMR,2005,62.1,3cd9ab
CAN,2005,60.9,aa884a
CPV,2005,48,7e12c2
CAF,2005,71.5,61b7b5
TCD,2005,64.2,3a05da
CHL,2005,38.3,e344cf
CHN,2005,66.5,02609c
COL,2005,53,b65d7c
COM,2005,32.5,682bd8
COG,2005,67.5,4c5bcf
CRI,2005,44,421d36
CIV,2005,50.6,12d1f0
HRV,2005,46.3,49a6fe
CUB,2005,38.7,23a196
CYP,2005,53.6,be2da6
CZE,2005,50.6,8a6e18
PRK,2005,73.5,af15e3
COD,2005,71,eef1f2
DNK,2005,60.5,d2310a
DJI,2005,33.3,2c702b
DOM,2005,49,61f6f4
ECU,2005,55.3,9db34b
EGY,2005,20.2,478e62
SLV,2005,44.7,015eea
GNQ,2005,80.3,6d5329
ERI,2005,78.1,057f62
EST,2005,53.3,e56d6e
ETH,2005,78.4,edf343
FJI,2005,38.1,72412c
FIN,2005,56.8,2081fe
FRA,2005,49.9,21408a
GAB,2005,54.4,8433a2
GMB,2005,71.7,887d35
GEO,2005,55.4,e9602b
DEU,2005,50.6,11a7a5
GHA,2005,67.6,52af54
GRC,2005,42.1,c97496
GTM,2005,44.9,afd3f2
GIN,2005,63.8,7c02ce
GNB,2005,66.2,096834
GUY,2005,39.4,be1aba
HTI,2005,58.4,8ed3e4
HND,2005,39.6,2334f5
HUN,2005,42.9,49cfca
ISL,2005,70.8,c0e277
IND,2005,36.9,caba0e
IDN,2005,50,01d2b2
IRN,2005,19.4,65b54b
IRQ,2005,13.6,6dcf08
IRL,2005,51.9,6bfada
ISR,2005,50.1,05f5ff
ITA,2005,37.7,e37227
JAM,2005,57.5,18951a
JPN,2005,48.4,1d63f4
JOR,2005,12.3,5ea2e6
KAZ,2005,64.6,9db19a
KEN,2005,60.2,3821e2
KWT,2005,44.4,852558
KGZ,2005,54.1,43490c
LAO,2005,77.5,57d789
LVA,2005,50.9,23bb98
LBN,2005,20.3,31aefe
LSO,2005,61.8,4e1bcc
LBR,2005,58.5,d37e11
LBY,2005,29.6,d4cc74
LTU,2005,51,60552d
LUX,2005,45.4,444658
MKD,2005,42.2,1665e0
MDG,2005,84.1,577c39
MWI,2005,79.2,1f3b2a
MYS,2005,44.3,d7429f
MDV,2005,50.2,80eec7
MLI,2005,38.1,a6c850
MLT,2005,30.3,98d34e
MRT,2005,25.9,072fe7
MUS,2005,41.1,4bf6b5
MEX,2005,41.1,79b0df
MNG,2005,55.4,950902
MNE,2005,42.9,121ea2
MOZ,2005,87.4,5310f8
MMR,2005,74.5,bea07f
NAM,2005,55.5,599a38
NPL,2005,80.5,4e0a5c
NLD,2005,56.8,f71350
NZL,2005,60.3,5063c8
NIC,2005,43.5,088b04
NER,2005,39.2,608cbc
NGA,2005,47.6,56c35f
NOR,2005,60.3,55dea1
OMN,2005,25.5,84e914
PAK,2005,19.3,6140ed
PAN,2005,47.9,ad2967
PNG,2005,71.3,70fe60
PRY,2005,54.6,e6798e
PER,2005,57.6,dd9d37
PHL,2005,49.8,28bd2d
POL,2005,47.5,98d080
PRT,2005,55.4,37d9d6
QAT,2005,44.7,f30565
KOR,2005,50,ad0d4c
MDA,2005,46.9,835374
ROU,2005,48,809270
RUS,2005,56.2,3fd52e
RWA,2005,85.7,9ead5a
LCA,2005,63.1,bc8202
VCT,2005,53.3,b2f1a3
WSM,2005,28.3,2aa3b8
STP,2005,41.2,25c3bd
SAU,2005,17.6,6ab8da
SEN,2005,64.7,21ab15
SRB,2005,45.7,a9c332
SLE,2005,65.5,d0cd3b
SGP,2005,53.5,ec8a06
SVK,2005,51.2,0f24c0
SVN,2005,52.8,235562
SLB,2005,53.7,ce4bc3
SOM,2005,36.6,d629bb
ZAF,2005,46.5,4f4179
ESP,2005,45.8,ff7cbd
LKA,2005,34.4,c6c3df
SDN,2005,30.2,666295
SUR,2005,37.8,00ff2f
SWZ,2005,42.9,fef338
SWE,2005,59.3,a771b0
CHE,2005,59.5,4d8ae6
SYR,2005,16.3,311351
TJK,2005,57.7,fb9e09
TZA,2005,88.5,e7b8a3
THA,2005,66.1,e3a911
TLS,2005,32,d91e18
TGO,2005,79.8,b104ae
TON,2005,53.3,712109
TTO,2005,53.5,595148
TUN,2005,24.3,c8d9ed
TUR,2005,23.4,29bfd7
TKM,2005,47,9539fc
UGA,2005,77.2,1fd217
UKR,2005,52,a59b96
ARE,2005,37,c75343
GBR,2005,55,47bc5f
USA,2005,58.3,18bc59
URY,2005,52.7,7b66c8
UZB,2005,47.5,704188
VUT,2005,65.3,2a6564
VEN,2005,51.6,bd537f
VNM,2005,72.6,8c8efa
YEM,2005,23.5,300a52
ZMB,2005,73.6,2315e8
ZWE,2005,83.1,be9ca6
AAE,2005,57.1917,60cdb4
ACE,2005,50.5271,a83f45
GEA,2005,51.7542,fab3e4
HIA,2005,51.098,a87929
AME,2005,50.5414,367666
LIA,2005,66.6057,48d316
LMA,2005,47.6477,a8d055
ANE,2005,26.975,b0eeb2
ASA,2005,59.6,b800e2
ASE,2005,44.275,e2f013
AEE,2005,62.6957,6965f5
UMA,2005,45.3729,a0cfc6
EAM,2005,55.1,3d36c1
ECM,2005,50.9,2f8ac6
GEM,2005,51.9,fc8b09
HIM,2005,51.2,e91e1b
LCM,2005,51.6,49f969
LIM,2005,71.5,3266b3
LMM,2005,47.6,2e7fc7
MEM,2005,24.3,006339
NAN,2005,58.3,d82a19
SAM,2005,36.9,64cd61
SSM,2005,64.7,62eb62
UMM,2005,47,334c6f
EAE,2005,62.6939,689f56
ECE,2005,48.607,82746a
GLE,2005,51.5088,b08b82
HWW,2005,51.9219,69db85
LCE,2005,51.3933,0e8638
LIW,2005,66.7569,0455c5
LMW,2005,40.3899,f4f707
MEE,2005,20.6993,8b8e1e
NAE,2005,58.5557,f7d01a
SAE,2005,37.1614,c2bfd0
SSE,2005,62.384,3e1864
UMW,2005,57.3152,98a92f
AFG,2006,14.1,fa9f93
ALB,2006,47.5,d067d2
DZA,2006,13.2,5787a1
AGO,2006,63.2,caeadd
ARG,2006,48.6,8bf4bf
ARM,2006,50.7,29d8de
AUS,2006,57.6,81a7b3
AUT,2006,52.1,e539ae
AZE,2006,60,41d7e7
BHS,2006,68,1f88e7
BHR,2006,37,c0963f
BGD,2006,55.8,e52db8
BRB,2006,65.3,32e2c6
BLR,2006,50.4,506515
BEL,2006,45.8,a9bd23
BLZ,2006,45.6,c4b361
BEN,2006,66.4,4c0c27
BTN,2006,64.5,642bc8
BOL,2006,61.5,08f410
BIH,2006,31.3,12ece2
BWA,2006,71.2,807dd2
BRA,2006,58.7,27b200
BRN,2006,54.8,7ee447
BGR,2006,46.7,b3a223
BFA,2006,77,0c8870
BDI,2006,83.2,f1812c
KHM,2006,77.2,3fcf6d
CMR,2006,62.3,3cd9ab
CAN,2006,61.2,aa884a
CPV,2006,48.4,7e12c2
CAF,2006,71.6,61b7b5
TCD,2006,64.1,3a05da
CHL,2006,39,e344cf
CHN,2006,65.8,02609c
COL,2006,51.5,b65d7c
COM,2006,32.9,682bd8
COG,2006,67.7,4c5bcf
CRI,2006,44,421d36
CIV,2006,50.9,12d1f0
HRV,2006,46.3,49a6fe
CUB,2006,39.5,23a196
CYP,2006,54.4,be2da6
CZE,2006,50.5,8a6e18
PRK,2006,73.2,af15e3
COD,2006,71,eef1f2
DNK,2006,61.2,d2310a
DJI,2006,33.7,2c702b
DOM,2006,49.7,61f6f4
ECU,2006,56.6,9db34b
EGY,2006,20.4,478e62
SLV,2006,45.4,015eea
GNQ,2006,80.3,6d5329
ERI,2006,78.5,057f62
EST,2006,55,e56d6e
ETH,2006,78.4,edf343
FJI,2006,37.9,72412c
FIN,2006,57.3,2081fe
FRA,2006,50,21408a
GAB,2006,54.5,8433a2
GMB,2006,71.8,887d35
GEO,2006,55.3,e9602b
DEU,2006,51.4,11a7a5
GHA,2006,66.6,52af54
GRC,2006,42.5,c97496
GTM,2006,47.3,afd3f2
GIN,2006,64.1,7c02ce
GNB,2006,66.6,096834
GUY,2006,39.6,be1aba
HTI,2006,58.7,8ed3e4
HND,2006,40.2,2334f5
HUN,2006,43.1,49cfca
ISL,2006,71.3,c0e277
IND,2006,35.1,caba0e
IDN,2006,50.4,01d2b2
IRN,2006,18.5,65b54b
IRQ,2006,13.8,6dcf08
IRL,2006,52.9,6bfada
ISR,2006,50.5,05f5ff
ITA,2006,37.9,e37227
JAM,2006,57.8,18951a
JPN,2006,48.4,1d63f4
JOR,2006,12.7,5ea2e6
KAZ,2006,65.1,9db19a
KEN,2006,60.4,3821e2
KWT,2006,43.8,852558
KGZ,2006,54.5,43490c
LAO,2006,77.3,57d789
LVA,2006,52.3,23bb98
LBN,2006,20.7,31aefe
LSO,2006,60.7,4e1bcc
LBR,2006,58.4,d37e11
LBY,2006,29.8,d4cc74
LTU,2006,50.9,60552d
LUX,2006,46.8,444658
MKD,2006,41.9,1665e0
MDG,2006,84.9,577c39
MWI,2006,82,1f3b2a
MYS,2006,44.3,d7429f
MDV,2006,52.9,80eec7
MLI,2006,40.5,a6c850
MLT,2006,30.5,98d34e
MRT,2006,24.7,072fe7
MUS,2006,41.4,4bf6b5
MEX,2006,42.2,79b0df
MNG,2006,55.5,950902
MNE,2006,43.4,121ea2
MOZ,2006,87.2,5310f8
MMR,2006,74.7,bea07f
NAM,2006,56.6,599a38
NPL,2006,80.2,4e0a5c
NLD,2006,57.3,f71350
NZL,2006,60.8,5063c8
NIC,2006,44.6,088b04
NER,2006,39.3,608cbc
NGA,2006,47.7,56c35f
NOR,2006,60.4,55dea1
OMN,2006,25.9,84e914
PAK,2006,20.9,6140ed
PAN,2006,46.5,ad2967
PNG,2006,71.3,70fe60
PRY,2006,55.3,e6798e
PER,2006,58.1,dd9d37
PHL,2006,48.7,28bd2d
POL,2006,46.6,98d080
PRT,2006,55.8,37d9d6
QAT,2006,47.8,f30565
KOR,2006,50.2,ad0d4c
MDA,2006,41.9,835374
ROU,2006,48.9,809270
RUS,2006,56.5,3fd52e
RWA,2006,85.9,9ead5a
LCA,2006,62.3,bc8202
VCT,2006,53.9,b2f1a3
WSM,2006,27.4,2aa3b8
STP,2006,41.7,25c3bd
SAU,2006,18.3,6ab8da
SEN,2006,65,21ab15
SRB,2006,45.8,a9c332
SLE,2006,65.6,d0cd3b
SGP,2006,55.1,ec8a06
SVK,2006,50.6,0f24c0
SVN,2006,53.2,235562
SLB,2006,53.7,ce4bc3
SOM,2006,36.7,d629bb
ZAF,2006,47.6,4f4179
ESP,2006,47.3,ff7cbd
LKA,2006,39.6,c6c3df
SDN,2006,30.3,666295
SUR,2006,38.2,00ff2f
SWZ,2006,43,fef338
SWE,2006,59.6,a771b0
CHE,2006,59.9,4d8ae6
SYR,2006,15,311351
TJK,2006,57.8,fb9e09
TZA,2006,88.8,e7b8a3
THA,2006,64.9,e3a911
TLS,2006,30.4,d91e18
TGO,2006,80.5,b104ae
TON,2006,53.5,712109
TTO,2006,53.6,595148
TUN,2006,24.4,c8d9ed
TUR,2006,23.6,29bfd7
TKM,2006,46.8,9539fc
UGA,2006,76.9,1fd217
UKR,2006,52.1,a59b96
ARE,2006,39.2,c75343
GBR,2006,55.5,47bc5f
USA,2006,58.4,18bc59
URY,2006,52.6,7b66c8
UZB,2006,47.5,704188
VUT,2006,64.3,2a6564
VEN,2006,50.6,bd537f
VNM,2006,72.4,8c8efa
YEM,2006,23.8,300a52
ZMB,2006,73.5,2315e8
ZWE,2006,83.1,be9ca6
AAE,2006,57.075,60cdb4
ACE,2006,50.7417,a83f45
GEA,2006,51.9904,fab3e4
HIA,2006,51.592,a87929
AME,2006,50.8586,367666
LIA,2006,66.9143,48d316
LMA,2006,47.625,a8d055
ANE,2006,27.31,b0eeb2
ASA,2006,59.8,b800e2
ASE,2006,45.3875,e2f013
AEE,2006,62.8935,6965f5
UMA,2006,45.525,a0cfc6
EAM,2006,55.1,3d36c1
ECM,2006,50.7,2f8ac6
GEM,2006,52.1,fc8b09
HIM,2006,52.3,e91e1b
LCM,2006,50.6,49f969
LIM,2006,71.6,3266b3
LMM,2006,47.7,2e7fc7
MEM,2006,24.4,006339
NAN,2006,58.4,d82a19
SAM,2006,39.6,64cd61
SSM,2006,65,62eb62
UMM,2006,46.8,334c6f
EAE,2006,62.2261,689f56
ECE,2006,48.8973,82746a
GLE,2006,51.1609,b08b82
HWW,2006,52.1874,69db85
LCE,2006,51.5672,0e8638
LIW,2006,66.9844,0455c5
LMW,2006,39.6509,f4f707
MEE,2006,20.6327,8b8e1e
NAE,2006,58.6754,f7d01a
SAE,2006,36.0707,c2bfd0
SSE,2006,62.5799,3e1864
UMW,2006,56.8641,98a92f
AFG,2007,14.4,fa9f93
ALB,2007,46.7,d067d2
DZA,2007,13.6,5787a1
AGO,2007,61.9,caeadd
ARG,2007,48.7,8bf4bf
ARM,2007,49.4,29d8de
AUS,2007,58.2,81a7b3
AUT,2007,52.8,e539ae
AZE,2007,60.4,41d7e7
BHS,2007,68.4,1f88e7
BHR,2007,37.7,c0963f
BGD,2007,56.1,e52db8
BRB,2007,65.5,32e2c6
BLR,2007,50,506515
BEL,2007,46.6,a9bd23
BLZ,2007,46.5,c4b361
BEN,2007,66.6,4c0c27
BTN,2007,65.1,642bc8
BOL,2007,62.3,08f410
BIH,2007,31.4,12ece2
BWA,2007,71.4,807dd2
BRA,2007,58.4,27b200
BRN,2007,54.4,7ee447
BGR,2007,47.9,b3a223
BFA,2007,77.1,0c8870
BDI,2007,83,f1812c
KHM,2007,78.2,3fcf6d
CMR,2007,62.5,3cd9ab
CAN,2007,61.9,aa884a
CPV,2007,48.9,7e12c2
CAF,2007,71.7,61b7b5
TCD,2007,64.1,3a05da
CHL,2007,40,e344cf
CHN,2007,65.2,02609c
COL,2007,50.7,b65d7c
COM,2007,33.3,682bd8
COG,2007,67.9,4c5bcf
CRI,2007,45.1,421d36
CIV,2007,51.2,12d1f0
HRV,2007,45.7,49a6fe
CUB,2007,41.1,23a196
CYP,2007,55.3,be2da6
CZE,2007,49.8,8a6e18
PRK,2007,73,af15e3
COD,2007,70.9,eef1f2
DNK,2007,60.8,d2310a
DJI,2007,34.2,2c702b
DOM,2007,50.3,61f6f4
ECU,2007,54.2,9db34b
EGY,2007,22.5,478e62
SLV,2007,45.6,015eea
GNQ,2007,80.3,6d5329
ERI,2007,78.7,057f62
EST,2007,54.4,e56d6e
ETH,2007,78.4,edf343
FJI,2007,37.7,72412c
FIN,2007,57.6,2081fe
FRA,2007,50.3,21408a
GAB,2007,54.8,8433a2
GMB,2007,71.8,887d35
GEO,2007,55.2,e9602b
DEU,2007,52,11a7a5
GHA,2007,66.6,52af54
GRC,2007,42.4,c97496
GTM,2007,47.7,afd3f2
GIN,2007,64.4,7c02ce
GNB,2007,67.1,096834
GUY,2007,40,be1aba
HTI,2007,59,8ed3e4
HND,2007,40.7,2334f5
HUN,2007,42.8,49cfca
ISL,2007,71.4,c0e277
IND,2007,33.4,caba0e
IDN,2007,50.8,01d2b2
IRN,2007,17.6,65b54b
