,CountryName,X2013,X2014,X2015,Year,Value,Country,CountryCode
101.1994,Not classified,NA,NA,NA,1994,NA,101,INX
102.1994,Ireland,NA,NA,NA,1994,NA,102,IRL
103.1994,"Iran, Islamic Rep.",NA,NA,NA,1994,1.42,103,IRN
104.1994,Iraq,NA,NA,NA,1994,NA,104,IRQ
105.1994,Iceland,NA,NA,NA,1994,NA,105,ISL
106.1994,Israel,NA,NA,NA,1994,NA,106,ISR
107.1994,Italy,NA,NA,NA,1994,NA,107,ITA
108.1994,Jamaica,NA,NA,NA,1994,NA,108,JAM
109.1994,Jordan,NA,NA,NA,1994,NA,109,JOR
110.1994,Japan,NA,NA,NA,1994,NA,110,JPN
111.1994,Kazakhstan,NA,NA,NA,1994,NA,111,KAZ
112.1994,Kenya,NA,NA,NA,1994,28.5,112,KEN
113.1994,Kyrgyz Republic,NA,NA,NA,1994,NA,113,KGZ
114.1994,Cambodia,NA,NA,NA,1994,44.5,114,KHM
115.1994,Kiribati,NA,NA,NA,1994,NA,115,KIR
116.1994,St. Kitts and Nevis,NA,NA,NA,1994,NA,116,KNA
117.1994,"Korea, Rep.",NA,NA,NA,1994,NA,117,KOR
118.1994,Kosovo,NA,NA,NA,1994,NA,118,0
119.1994,Kuwait,NA,NA,NA,1994,NA,119,KWT
120.1994,Latin America & Caribbean (developing only),NA,NA,NA,1994,NA,120,LAC
121.1994,Lao PDR,NA,NA,NA,1994,NA,121,LAO
122.1994,Lebanon,NA,NA,NA,1994,NA,122,LBN
123.1994,Liberia,NA,NA,NA,1994,NA,123,LBR
124.1994,Libya,NA,NA,NA,1994,NA,124,LBY
125.1994,St. Lucia,NA,NA,NA,1994,NA,125,LCA
126.1994,Latin America & Caribbean (all income levels),NA,NA,NA,1994,NA,126,LCN
127.1994,Least developed countries: UN classification,NA,NA,NA,1994,NA,127,LDC
128.1994,Low income,NA,NA,NA,1994,NA,128,LIC
129.1994,Liechtenstein,NA,NA,NA,1994,NA,129,LIE
130.1994,Sri Lanka,NA,NA,NA,1994,NA,130,LKA
131.1994,Lower middle income,NA,NA,NA,1994,NA,131,LMC
132.1994,Low & middle income,NA,NA,NA,1994,NA,132,LMY
133.1994,Lesotho,NA,NA,NA,1994,55.9,133,LSO
134.1994,Lithuania,NA,NA,NA,1994,NA,134,LTU
135.1994,Luxembourg,NA,NA,NA,1994,NA,135,LUX
136.1994,Latvia,NA,NA,NA,1994,NA,136,LVA
137.1994,"Macao SAR, China",NA,NA,NA,1994,NA,137,MAC
138.1994,St. Martin (French part),NA,NA,NA,1994,NA,138,MAF
139.1994,Morocco,NA,NA,NA,1994,NA,139,MAR
140.1994,Monaco,NA,NA,NA,1994,NA,140,MCO
141.1994,Moldova,NA,NA,NA,1994,NA,141,MDA
142.1994,Madagascar,NA,NA,NA,1994,NA,142,MDG
143.1994,Maldives,NA,NA,NA,1994,NA,143,MDV
144.1994,Middle East & North Africa (all income levels),NA,NA,NA,1994,NA,144,MEA
145.1994,Mexico,NA,NA,NA,1994,3.56,145,MEX
146.1994,Marshall Islands,NA,NA,NA,1994,NA,146,MHL
147.1994,Middle income,NA,NA,NA,1994,NA,147,MIC
148.1994,"Macedonia, FYR",NA,NA,NA,1994,NA,148,MKD
149.1994,Mali,NA,NA,NA,1994,85.92,149,MLI
150.1994,Malta,NA,NA,NA,1994,NA,150,MLT
151.1994,Myanmar,NA,NA,NA,1994,NA,151,MMR
152.1994,Middle East & North Africa (developing only),NA,NA,NA,1994,NA,152,MNA
153.1994,Montenegro,NA,NA,NA,1994,NA,153,MNE
154.1994,Mongolia,NA,NA,NA,1994,NA,154,MNG
155.1994,Northern Mariana Islands,NA,NA,NA,1994,NA,155,MNP
156.1994,Mozambique,NA,NA,NA,1994,NA,156,MOZ
157.1994,Mauritania,NA,NA,NA,1994,NA,157,MRT
158.1994,Mauritius,NA,NA,NA,1994,NA,158,MUS
159.1994,Malawi,NA,NA,NA,1994,NA,159,MWI
160.1994,Malaysia,NA,NA,NA,1994,NA,160,MYS
161.1994,North America,NA,NA,NA,1994,NA,161,NAC
162.1994,Namibia,NA,NA,NA,1994,NA,162,NAM
163.1994,New Caledonia,NA,NA,NA,1994,NA,163,NCL
164.1994,Niger,NA,NA,NA,1994,78.17,164,NER
165.1994,Nigeria,NA,NA,NA,1994,NA,165,NGA
166.1994,Nicaragua,NA,NA,NA,1994,NA,166,NIC
167.1994,Netherlands,NA,NA,NA,1994,NA,167,NLD
168.1994,High income: nonOECD,NA,NA,NA,1994,NA,168,NOC
169.1994,Norway,NA,NA,NA,1994,NA,169,NOR
170.1994,Nepal,NA,NA,NA,1994,NA,170,NPL
171.1994,New Zealand,NA,NA,NA,1994,NA,171,NZL
172.1994,High income: OECD,NA,NA,NA,1994,NA,172,OEC
173.1994,OECD members,NA,NA,NA,1994,NA,173,OED
174.1994,Oman,NA,NA,NA,1994,NA,174,OMN
175.1994,Other small states,NA,NA,NA,1994,NA,175,OSS
176.1994,Pakistan,NA,NA,NA,1994,NA,176,PAK
177.1994,Panama,NA,NA,NA,1994,NA,177,PAN
178.1994,Peru,NA,NA,NA,1994,9.81,178,PER
179.1994,Philippines,NA,NA,NA,1994,30.51,179,PHL
180.1994,Palau,NA,NA,NA,1994,NA,180,PLW
181.1994,Papua New Guinea,NA,NA,NA,1994,NA,181,PNG
182.1994,Poland,NA,NA,NA,1994,NA,182,POL
183.1994,Puerto Rico,NA,NA,NA,1994,NA,183,PRI
184.1994,"Korea, Dem. Rep.",NA,NA,NA,1994,NA,184,PRK
185.1994,Portugal,NA,NA,NA,1994,NA,185,PRT
186.1994,Paraguay,NA,NA,NA,1994,NA,186,PRY
187.1994,Pacific island small states,NA,NA,NA,1994,NA,187,PSS
188.1994,French Polynesia,NA,NA,NA,1994,NA,188,PYF
189.1994,Qatar,NA,NA,NA,1994,NA,189,QAT
190.1994,Romania,NA,NA,NA,1994,4.97,190,ROU
191.1994,Russian Federation,NA,NA,NA,1994,NA,191,RUS
192.1994,Rwanda,NA,NA,NA,1994,NA,192,RWA
193.1994,South Asia,NA,NA,NA,1994,NA,193,SAS
194.1994,Saudi Arabia,NA,NA,NA,1994,NA,194,SAU
195.1994,Sudan,NA,NA,NA,1994,NA,195,SDN
196.1994,Senegal,NA,NA,NA,1994,53.49,196,SEN
197.1994,Singapore,NA,NA,NA,1994,NA,197,SGP
198.1994,Solomon Islands,NA,NA,NA,1994,NA,198,SLB
199.1994,Sierra Leone,NA,NA,NA,1994,NA,199,SLE
200.1994,El Salvador,NA,NA,NA,1994,NA,200,SLV
201.1994,San Marino,NA,NA,NA,1994,NA,201,SMR
202.1994,Somalia,NA,NA,NA,1994,NA,202,SOM
203.1994,Serbia,NA,NA,NA,1994,NA,203,SRB
204.1994,Sub-Saharan Africa (developing only),NA,NA,NA,1994,NA,204,SSA
205.1994,South Sudan,NA,NA,NA,1994,NA,205,SSD
206.1994,Sub-Saharan Africa (all income levels),NA,NA,NA,1994,NA,206,SSF
207.1994,Small states,NA,NA,NA,1994,NA,207,SST
208.1994,Sao Tome and Principe,NA,NA,NA,1994,NA,208,STP
209.1994,Suriname,NA,NA,NA,1994,NA,209,SUR
210.1994,Slovak Republic,NA,NA,NA,1994,NA,210,SVK
211.1994,Slovenia,NA,NA,NA,1994,NA,211,SVN
212.1994,Sweden,NA,NA,NA,1994,NA,212,SWE
213.1994,Swaziland,NA,NA,NA,1994,78.59,213,SWZ
214.1994,Sint Maarten (Dutch part),NA,NA,NA,1994,NA,214,SXM
215.1994,Seychelles,NA,NA,NA,1994,NA,215,SYC
216.1994,Syrian Arab Republic,NA,NA,NA,1994,NA,216,SYR
217.1994,Turks and Caicos Islands,NA,NA,NA,1994,NA,217,TCA
218.1994,Chad,NA,NA,NA,1994,NA,218,TCD
219.1994,Togo,NA,NA,NA,1994,NA,219,TGO
220.1994,Thailand,NA,NA,NA,1994,4.11,220,THA
221.1994,Tajikistan,NA,NA,NA,1994,NA,221,TJK
222.1994,Turkmenistan,NA,NA,NA,1994,NA,222,TKM
223.1994,Timor-Leste,NA,NA,NA,1994,NA,223,TLS
224.1994,Tonga,NA,NA,NA,1994,NA,224,TON
225.1994,Trinidad and Tobago,NA,NA,NA,1994,NA,225,TTO
226.1994,Tunisia,NA,NA,NA,1994,NA,226,TUN
227.1994,Turkey,NA,NA,NA,1994,1.84,227,TUR
228.1994,Tuvalu,NA,NA,NA,1994,NA,228,TUV
229.1994,"Taiwan, China",NA,NA,NA,1994,NA,229,TWN
230.1994,Tanzania,NA,NA,NA,1994,NA,230,TZA
231.1994,Uganda,NA,NA,NA,1994,NA,231,UGA
232.1994,Ukraine,NA,NA,NA,1994,NA,232,UKR
233.1994,Upper middle income,NA,NA,NA,1994,NA,233,UMC
234.1994,Uruguay,NA,NA,NA,1994,NA,234,URY
235.1994,United States,NA,NA,NA,1994,NA,235,USA
236.1994,Uzbekistan,NA,NA,NA,1994,NA,236,UZB
237.1994,St. Vincent and the Grenadines,NA,NA,NA,1994,NA,237,VCT
238.1994,"Venezuela, RB",NA,NA,NA,1994,NA,238,VEN
239.1994,Virgin Islands (U.S.),NA,NA,NA,1994,NA,239,VIR
240.1994,Vietnam,NA,NA,NA,1994,NA,240,VNM
241.1994,Vanuatu,NA,NA,NA,1994,NA,241,VUT
242.1994,West Bank and Gaza,NA,NA,NA,1994,NA,242,PSE
243.1994,World,NA,NA,NA,1994,NA,243,WLD
244.1994,Samoa,NA,NA,NA,1994,NA,244,WSM
245.1994,"Yemen, Rep.",NA,NA,NA,1994,NA,245,YEM
246.1994,South Africa,NA,NA,NA,1994,NA,246,ZAF
247.1994,"Congo, Dem. Rep.",NA,NA,NA,1994,NA,247,COD
248.1994,Zambia,NA,NA,NA,1994,NA,248,ZMB
249.1994,Zimbabwe,NA,NA,NA,1994,NA,249,ZWE
1.1995,Aruba,NA,NA,NA,1995,NA,1,ABW
2.1995,Andorra,NA,NA,NA,1995,NA,2,AND
3.1995,Afghanistan,NA,NA,NA,1995,NA,3,AFG
4.1995,Angola,NA,NA,NA,1995,NA,4,AGO
5.1995,Albania,NA,NA,NA,1995,NA,5,ALB
6.1995,Arab World,NA,NA,NA,1995,NA,6,ARB
7.1995,United Arab Emirates,NA,NA,NA,1995,NA,7,ARE
8.1995,Argentina,NA,NA,NA,1995,3.87,8,ARG
9.1995,Armenia,NA,NA,NA,1995,NA,9,ARM
10.1995,American Samoa,NA,NA,NA,1995,NA,10,ASM
11.1995,Antigua and Barbuda,NA,NA,NA,1995,NA,11,ATG
12.1995,Australia,NA,NA,NA,1995,NA,12,AUS
13.1995,Austria,NA,NA,NA,1995,NA,13,AUT
14.1995,Azerbaijan,NA,NA,NA,1995,25.23,14,AZE
15.1995,Burundi,NA,NA,NA,1995,NA,15,BDI
16.1995,Belgium,NA,NA,NA,1995,NA,16,BEL
17.1995,Benin,NA,NA,NA,1995,NA,17,BEN
18.1995,Burkina Faso,NA,NA,NA,1995,NA,18,BFA
19.1995,Bangladesh,NA,NA,NA,1995,60.91,19,BGD
20.1995,Bulgaria,NA,NA,NA,1995,0.82,20,BGR
21.1995,Bahrain,NA,NA,NA,1995,NA,21,BHR
22.1995,"Bahamas, The",NA,NA,NA,1995,NA,22,BHS
23.1995,Bosnia and Herzegovina,NA,NA,NA,1995,NA,23,BIH
24.1995,Belarus,NA,NA,NA,1995,0.36,24,BLR
25.1995,Belize,NA,NA,NA,1995,14.03,25,BLZ
26.1995,Bermuda,NA,NA,NA,1995,NA,26,BMU
27.1995,Bolivia,NA,NA,NA,1995,NA,27,BOL
28.1995,Brazil,NA,NA,NA,1995,9.93,28,BRA
29.1995,Barbados,NA,NA,NA,1995,NA,29,BRB
30.1995,Brunei Darussalam,NA,NA,NA,1995,NA,30,BRN
31.1995,Bhutan,NA,NA,NA,1995,NA,31,BTN
32.1995,Botswana,NA,NA,NA,1995,NA,32,BWA
33.1995,Central African Republic,NA,NA,NA,1995,NA,33,CAF
34.1995,Canada,NA,NA,NA,1995,NA,34,CAN
35.1995,Central Europe and the Baltics,NA,NA,NA,1995,NA,35,CEB
36.1995,Switzerland,NA,NA,NA,1995,NA,36,CHE
37.1995,Channel Islands,NA,NA,NA,1995,NA,37,CHI
38.1995,Chile,NA,NA,NA,1995,NA,38,CHL
39.1995,China,NA,NA,NA,1995,NA,39,CHN
40.1995,Cote d'Ivoire,NA,NA,NA,1995,21.09,40,CIV
41.1995,Cameroon,NA,NA,NA,1995,NA,41,CMR
42.1995,"Congo, Rep.",NA,NA,NA,1995,NA,42,COG
43.1995,Colombia,NA,NA,NA,1995,NA,43,COL
44.1995,Comoros,NA,NA,NA,1995,NA,44,COM
45.1995,Cabo Verde,NA,NA,NA,1995,NA,45,CPV
46.1995,Costa Rica,NA,NA,NA,1995,6.01,46,CRI
47.1995,Caribbean small states,NA,NA,NA,1995,NA,47,CSS
48.1995,Cuba,NA,NA,NA,1995,NA,48,CUB
49.1995,Curacao,NA,NA,NA,1995,NA,49,CUW
50.1995,Cayman Islands,NA,NA,NA,1995,NA,50,CYM
51.1995,Cyprus,NA,NA,NA,1995,NA,51,CYP
52.1995,Czech Republic,NA,NA,NA,1995,NA,52,CZE
53.1995,Germany,NA,NA,NA,1995,NA,53,DEU
54.1995,Djibouti,NA,NA,NA,1995,NA,54,DJI
55.1995,Dominica,NA,NA,NA,1995,NA,55,DMA
56.1995,Denmark,NA,NA,NA,1995,NA,56,DNK
57.1995,Dominican Republic,NA,NA,NA,1995,NA,57,DOM
58.1995,Algeria,NA,NA,NA,1995,6.38,58,DZA
59.1995,East Asia & Pacific (developing only),NA,NA,NA,1995,NA,59,EAP
60.1995,East Asia & Pacific (all income levels),NA,NA,NA,1995,NA,60,EAS
61.1995,Europe & Central Asia (developing only),NA,NA,NA,1995,NA,61,ECA
62.1995,Europe & Central Asia (all income levels),NA,NA,NA,1995,NA,62,ECS
63.1995,Ecuador,NA,NA,NA,1995,9.48,63,ECU
64.1995,"Egypt, Arab Rep.",NA,NA,NA,1995,NA,64,EGY
65.1995,Euro area,NA,NA,NA,1995,NA,65,EMU
66.1995,Eritrea,NA,NA,NA,1995,NA,66,ERI
67.1995,Spain,NA,NA,NA,1995,NA,67,ESP
68.1995,Estonia,NA,NA,NA,1995,0.25,68,EST
69.1995,Ethiopia,NA,NA,NA,1995,63.2,69,ETH
70.1995,European Union,NA,NA,NA,1995,NA,70,EUU
71.1995,Fragile and conflict affected situations,NA,NA,NA,1995,NA,71,FCS
72.1995,Finland,NA,NA,NA,1995,NA,72,FIN
73.1995,Fiji,NA,NA,NA,1995,NA,73,FJI
74.1995,France,NA,NA,NA,1995,NA,74,FRA
75.1995,Faeroe Islands,NA,NA,NA,1995,NA,75,FRO
76.1995,"Micronesia, Fed. Sts.",NA,NA,NA,1995,NA,76,FSM
77.1995,Gabon,NA,NA,NA,1995,NA,77,GAB
78.1995,United Kingdom,NA,NA,NA,1995,NA,78,GBR
79.1995,Georgia,NA,NA,NA,1995,NA,79,GEO
80.1995,Ghana,NA,NA,NA,1995,NA,80,GHA
81.1995,Guinea,NA,NA,NA,1995,NA,81,GIN
82.1995,"Gambia, The",NA,NA,NA,1995,NA,82,GMB
83.1995,Guinea-Bissau,NA,NA,NA,1995,NA,83,GNB
84.1995,Equatorial Guinea,NA,NA,NA,1995,NA,84,GNQ
85.1995,Greece,NA,NA,NA,1995,NA,85,GRC
86.1995,Grenada,NA,NA,NA,1995,NA,86,GRD
87.1995,Greenland,NA,NA,NA,1995,NA,87,GRL
88.1995,Guatemala,NA,NA,NA,1995,NA,88,GTM
89.1995,Guam,NA,NA,NA,1995,NA,89,GUM
90.1995,Guyana,NA,NA,NA,1995,NA,90,GUY
91.1995,High income,NA,NA,NA,1995,NA,91,HIC
92.1995,"Hong Kong SAR, China",NA,NA,NA,1995,NA,92,HKG
93.1995,Honduras,NA,NA,NA,1995,26.18,93,HND
94.1995,Heavily indebted poor countries (HIPC),NA,NA,NA,1995,NA,94,HPC
95.1995,Croatia,NA,NA,NA,1995,NA,95,HRV
96.1995,Haiti,NA,NA,NA,1995,NA,96,HTI
97.1995,Hungary,NA,NA,NA,1995,NA,97,HUN
98.1995,Indonesia,NA,NA,NA,1995,NA,98,IDN
99.1995,Isle of Man,NA,NA,NA,1995,NA,99,IMN
100.1995,India,NA,NA,NA,1995,NA,100,IND
101.1995,Not classified,NA,NA,NA,1995,NA,101,INX
102.1995,Ireland,NA,NA,NA,1995,NA,102,IRL
103.1995,"Iran, Islamic Rep.",NA,NA,NA,1995,NA,103,IRN
104.1995,Iraq,NA,NA,NA,1995,NA,104,IRQ
105.1995,Iceland,NA,NA,NA,1995,NA,105,ISL
106.1995,Israel,NA,NA,NA,1995,NA,106,ISR
107.1995,Italy,NA,NA,NA,1995,NA,107,ITA
108.1995,Jamaica,NA,NA,NA,1995,NA,108,JAM
109.1995,Jordan,NA,NA,NA,1995,NA,109,JOR
110.1995,Japan,NA,NA,NA,1995,NA,110,JPN
111.1995,Kazakhstan,NA,NA,NA,1995,NA,111,KAZ
112.1995,Kenya,NA,NA,NA,1995,NA,112,KEN
113.1995,Kyrgyz Republic,NA,NA,NA,1995,NA,113,KGZ
114.1995,Cambodia,NA,NA,NA,1995,NA,114,KHM
115.1995,Kiribati,NA,NA,NA,1995,NA,115,KIR
116.1995,St. Kitts and Nevis,NA,NA,NA,1995,NA,116,KNA
117.1995,"Korea, Rep.",NA,NA,NA,1995,NA,117,KOR
118.1995,Kosovo,NA,NA,NA,1995,NA,118,0
119.1995,Kuwait,NA,NA,NA,1995,NA,119,KWT
120.1995,Latin America & Caribbean (developing only),NA,NA,NA,1995,NA,120,LAC
121.1995,Lao PDR,NA,NA,NA,1995,NA,121,LAO
122.1995,Lebanon,NA,NA,NA,1995,NA,122,LBN
123.1995,Liberia,NA,NA,NA,1995,NA,123,LBR
124.1995,Libya,NA,NA,NA,1995,NA,124,LBY
125.1995,St. Lucia,NA,NA,NA,1995,20.96,125,LCA
126.1995,Latin America & Caribbean (all income levels),NA,NA,NA,1995,NA,126,LCN
127.1995,Least developed countries: UN classification,NA,NA,NA,1995,NA,127,LDC
128.1995,Low income,NA,NA,NA,1995,NA,128,LIC
129.1995,Liechtenstein,NA,NA,NA,1995,NA,129,LIE
130.1995,Sri Lanka,NA,NA,NA,1995,16.32,130,LKA
131.1995,Lower middle income,NA,NA,NA,1995,NA,131,LMC
132.1995,Low & middle income,NA,NA,NA,1995,NA,132,LMY
133.1995,Lesotho,NA,NA,NA,1995,NA,133,LSO
134.1995,Lithuania,NA,NA,NA,1995,NA,134,LTU
135.1995,Luxembourg,NA,NA,NA,1995,NA,135,LUX
136.1995,Latvia,NA,NA,NA,1995,0,136,LVA
137.1995,"Macao SAR, China",NA,NA,NA,1995,NA,137,MAC
138.1995,St. Martin (French part),NA,NA,NA,1995,NA,138,MAF
139.1995,Morocco,NA,NA,NA,1995,NA,139,MAR
140.1995,Monaco,NA,NA,NA,1995,NA,140,MCO
141.1995,Moldova,NA,NA,NA,1995,NA,141,MDA
142.1995,Madagascar,NA,NA,NA,1995,NA,142,MDG
143.1995,Maldives,NA,NA,NA,1995,NA,143,MDV
144.1995,Middle East & North Africa (all income levels),NA,NA,NA,1995,NA,144,MEA
145.1995,Mexico,NA,NA,NA,1995,NA,145,MEX
146.1995,Marshall Islands,NA,NA,NA,1995,NA,146,MHL
147.1995,Middle income,NA,NA,NA,1995,NA,147,MIC
148.1995,"Macedonia, FYR",NA,NA,NA,1995,NA,148,MKD
149.1995,Mali,NA,NA,NA,1995,NA,149,MLI
150.1995,Malta,NA,NA,NA,1995,NA,150,MLT
151.1995,Myanmar,NA,NA,NA,1995,NA,151,MMR
152.1995,Middle East & North Africa (developing only),NA,NA,NA,1995,NA,152,MNA
153.1995,Montenegro,NA,NA,NA,1995,NA,153,MNE
154.1995,Mongolia,NA,NA,NA,1995,NA,154,MNG
155.1995,Northern Mariana Islands,NA,NA,NA,1995,NA,155,MNP
156.1995,Mozambique,NA,NA,NA,1995,NA,156,MOZ
157.1995,Mauritania,NA,NA,NA,1995,23.4,157,MRT
158.1995,Mauritius,NA,NA,NA,1995,NA,158,MUS
159.1995,Malawi,NA,NA,NA,1995,NA,159,MWI
160.1995,Malaysia,NA,NA,NA,1995,2.09,160,MYS
161.1995,North America,NA,NA,NA,1995,NA,161,NAC
162.1995,Namibia,NA,NA,NA,1995,NA,162,NAM
163.1995,New Caledonia,NA,NA,NA,1995,NA,163,NCL
164.1995,Niger,NA,NA,NA,1995,NA,164,NER
165.1995,Nigeria,NA,NA,NA,1995,NA,165,NGA
166.1995,Nicaragua,NA,NA,NA,1995,NA,166,NIC
167.1995,Netherlands,NA,NA,NA,1995,NA,167,NLD
168.1995,High income: nonOECD,NA,NA,NA,1995,NA,168,NOC
169.1995,Norway,NA,NA,NA,1995,NA,169,NOR
170.1995,Nepal,NA,NA,NA,1995,67.97,170,NPL
171.1995,New Zealand,NA,NA,NA,1995,NA,171,NZL
172.1995,High income: OECD,NA,NA,NA,1995,NA,172,OEC
173.1995,OECD members,NA,NA,NA,1995,NA,173,OED
174.1995,Oman,NA,NA,NA,1995,NA,174,OMN
175.1995,Other small states,NA,NA,NA,1995,NA,175,OSS
176.1995,Pakistan,NA,NA,NA,1995,NA,176,PAK
177.1995,Panama,NA,NA,NA,1995,15.69,177,PAN
178.1995,Peru,NA,NA,NA,1995,NA,178,PER
179.1995,Philippines,NA,NA,NA,1995,NA,179,PHL
180.1995,Palau,NA,NA,NA,1995,NA,180,PLW
181.1995,Papua New Guinea,NA,NA,NA,1995,NA,181,PNG
182.1995,Poland,NA,NA,NA,1995,NA,182,POL
183.1995,Puerto Rico,NA,NA,NA,1995,NA,183,PRI
184.1995,"Korea, Dem. Rep.",NA,NA,NA,1995,NA,184,PRK
185.1995,Portugal,NA,NA,NA,1995,NA,185,PRT
186.1995,Paraguay,NA,NA,NA,1995,11.5,186,PRY
187.1995,Pacific island small states,NA,NA,NA,1995,NA,187,PSS
188.1995,French Polynesia,NA,NA,NA,1995,NA,188,PYF
189.1995,Qatar,NA,NA,NA,1995,NA,189,QAT
190.1995,Romania,NA,NA,NA,1995,NA,190,ROU
191.1995,Russian Federation,NA,NA,NA,1995,NA,191,RUS
192.1995,Rwanda,NA,NA,NA,1995,NA,192,RWA
193.1995,South Asia,NA,NA,NA,1995,NA,193,SAS
194.1995,Saudi Arabia,NA,NA,NA,1995,NA,194,SAU
195.1995,Sudan,NA,NA,NA,1995,NA,195,SDN
196.1995,Senegal,NA,NA,NA,1995,NA,196,SEN
197.1995,Singapore,NA,NA,NA,1995,NA,197,SGP
198.1995,Solomon Islands,NA,NA,NA,1995,NA,198,SLB
199.1995,Sierra Leone,NA,NA,NA,1995,NA,199,SLE
200.1995,El Salvador,NA,NA,NA,1995,9.96,200,SLV
201.1995,San Marino,NA,NA,NA,1995,NA,201,SMR
202.1995,Somalia,NA,NA,NA,1995,NA,202,SOM
203.1995,Serbia,NA,NA,NA,1995,NA,203,SRB
204.1995,Sub-Saharan Africa (developing only),NA,NA,NA,1995,NA,204,SSA
205.1995,South Sudan,NA,NA,NA,1995,NA,205,SSD
206.1995,Sub-Saharan Africa (all income levels),NA,NA,NA,1995,NA,206,SSF
207.1995,Small states,NA,NA,NA,1995,NA,207,SST
208.1995,Sao Tome and Principe,NA,NA,NA,1995,NA,208,STP
209.1995,Suriname,NA,NA,NA,1995,NA,209,SUR
210.1995,Slovak Republic,NA,NA,NA,1995,NA,210,SVK
211.1995,Slovenia,NA,NA,NA,1995,NA,211,SVN
212.1995,Sweden,NA,NA,NA,1995,NA,212,SWE
213.1995,Swaziland,NA,NA,NA,1995,NA,213,SWZ
214.1995,Sint Maarten (Dutch part),NA,NA,NA,1995,NA,214,SXM
215.1995,Seychelles,NA,NA,NA,1995,NA,215,SYC
216.1995,Syrian Arab Republic,NA,NA,NA,1995,NA,216,SYR
217.1995,Turks and Caicos Islands,NA,NA,NA,1995,NA,217,TCA
218.1995,Chad,NA,NA,NA,1995,NA,218,TCD
219.1995,Togo,NA,NA,NA,1995,NA,219,TGO
220.1995,Thailand,NA,NA,NA,1995,NA,220,THA
221.1995,Tajikistan,NA,NA,NA,1995,NA,221,TJK
222.1995,Turkmenistan,NA,NA,NA,1995,NA,222,TKM
223.1995,Timor-Leste,NA,NA,NA,1995,NA,223,TLS
224.1995,Tonga,NA,NA,NA,1995,NA,224,TON
225.1995,Trinidad and Tobago,NA,NA,NA,1995,NA,225,TTO
226.1995,Tunisia,NA,NA,NA,1995,6.47,226,TUN
227.1995,Turkey,NA,NA,NA,1995,NA,227,TUR
228.1995,Tuvalu,NA,NA,NA,1995,NA,228,TUV
229.1995,"Taiwan, China",NA,NA,NA,1995,NA,229,TWN
230.1995,Tanzania,NA,NA,NA,1995,NA,230,TZA
231.1995,Uganda,NA,NA,NA,1995,NA,231,UGA
232.1995,Ukraine,NA,NA,NA,1995,1.96,232,UKR
233.1995,Upper middle income,NA,NA,NA,1995,NA,233,UMC
234.1995,Uruguay,NA,NA,NA,1995,0.55,234,URY
235.1995,United States,NA,NA,NA,1995,NA,235,USA
236.1995,Uzbekistan,NA,NA,NA,1995,NA,236,UZB
237.1995,St. Vincent and the Grenadines,NA,NA,NA,1995,NA,237,VCT
238.1995,"Venezuela, RB",NA,NA,NA,1995,9.56,238,VEN
239.1995,Virgin Islands (U.S.),NA,NA,NA,1995,NA,239,VIR
240.1995,Vietnam,NA,NA,NA,1995,NA,240,VNM
241.1995,Vanuatu,NA,NA,NA,1995,NA,241,VUT
242.1995,West Bank and Gaza,NA,NA,NA,1995,NA,242,PSE
243.1995,World,NA,NA,NA,1995,NA,243,WLD
244.1995,Samoa,NA,NA,NA,1995,NA,244,WSM
245.1995,"Yemen, Rep.",NA,NA,NA,1995,NA,245,YEM
246.1995,South Africa,NA,NA,NA,1995,21.43,246,ZAF
247.1995,"Congo, Dem. Rep.",NA,NA,NA,1995,NA,247,COD
248.1995,Zambia,NA,NA,NA,1995,NA,248,ZMB
249.1995,Zimbabwe,NA,NA,NA,1995,NA,249,ZWE
1.1996,Aruba,NA,NA,NA,1996,NA,1,ABW
2.1996,Andorra,NA,NA,NA,1996,NA,2,AND
3.1996,Afghanistan,NA,NA,NA,1996,NA,3,AFG
4.1996,Angola,NA,NA,NA,1996,NA,4,AGO
5.1996,Albania,NA,NA,NA,1996,0.2,5,ALB
6.1996,Arab World,NA,NA,NA,1996,NA,6,ARB
7.1996,United Arab Emirates,NA,NA,NA,1996,NA,7,ARE
8.1996,Argentina,NA,NA,NA,1996,4.27,8,ARG
9.1996,Armenia,NA,NA,NA,1996,17.5,9,ARM
10.1996,American Samoa,NA,NA,NA,1996,NA,10,ASM
11.1996,Antigua and Barbuda,NA,NA,NA,1996,NA,11,ATG
12.1996,Australia,NA,NA,NA,1996,NA,12,AUS
13.1996,Austria,NA,NA,NA,1996,NA,13,AUT
14.1996,Azerbaijan,NA,NA,NA,1996,NA,14,AZE
15.1996,Burundi,NA,NA,NA,1996,NA,15,BDI
16.1996,Belgium,NA,NA,NA,1996,NA,16,BEL
17.1996,Benin,NA,NA,NA,1996,NA,17,BEN
18.1996,Burkina Faso,NA,NA,NA,1996,NA,18,BFA
19.1996,Bangladesh,NA,NA,NA,1996,NA,19,BGD
20.1996,Bulgaria,NA,NA,NA,1996,NA,20,BGR
21.1996,Bahrain,NA,NA,NA,1996,NA,21,BHR
22.1996,"Bahamas, The",NA,NA,NA,1996,NA,22,BHS
23.1996,Bosnia and Herzegovina,NA,NA,NA,1996,NA,23,BIH
24.1996,Belarus,NA,NA,NA,1996,NA,24,BLR
25.1996,Belize,NA,NA,NA,1996,9.66,25,BLZ
26.1996,Bermuda,NA,NA,NA,1996,NA,26,BMU
